new_cases
0
77
95
0
0
0
173
128
136
155
0
145
0
111
131
79
67
66
183
0
0
416
113
36
0
0
148
101
22
35
54
33
25
31
27
34
52
57
65
76
110
75
75
118
118
150
147
151
202
126
193
235
204
251
226
217
147
250
212
250
204
243
283
155
168
293
251
269
177
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
2546
1221
963
1190
327
236
823
1144
830
931
919
416
382
979
1123
1195
1144
885
249
382
903
1034
1102
958
915
332
345
1118
1063
1142
1065
758
3
2
3
2
3
0
9
7
14
8
14
1
0
6
16
15
0
28
25
14
42
19
22
0
105
63
53
0
87
77
136
112
55
104
81
77
65
24
42
70
78
67
86
36
36
22
58
28
62
77
61
45
91
130
180
208
162
151
85
199
219
255
265
306
275
136
219
358
304
357
312
31
7
34
12
44
8
35
21
12
38
17
12
23
15
0
94
67
21
0
48
18
24
28
48
19
34
32
28
2
39
0
10
48
11
13
8
9
19
21
0
21
9
9
9
11
33
24
32
43
35
15
22
45
40
24
39
54
0
32
44
52
35
22
36
24
73
91
132
158
1761
1868
1492
1525
1748
2381
1904
2040
1560
1519
1679
1922
1815
1882
2473
2277
1893
1687
1693
1942
2098
2307
2345
2081
1821
1673
1902
2266
2197
2090
2037
1877
2447
2306
2719
3003
3308
38902
40425
37148
37724
45720
49310
48916
48661
49931
47703
48513
52123
55078
57118
54735
52972
52050
52509
56282
62538
61537
64399
62064
53601
60963
66999
64553
65002
63490
57981
55079
64531
69652
68898
69878
69239
61408
60975
67151
75760
77266
76472
78761
7
19
24
12
11
37
13
85
38
44
53
46
45
50
69
98
174
68
56
33
37
91
66
196
66
56
186
48
129
79
153
61
147
85
162
90
126
2625
2586
2621
2489
2316
2333
2434
2667
2636
2621
2674
2548
2685
2598
2751
2697
2634
2450
2125
2020
2132
2345
2510
2625
2501
2245
2133
2247
2385
0
4723
2206
2028
2113
0
2245
2213
4433
2115
2361
2485
2862
2459
2553
2747
2968
2963
3346
2095
2447
2735
2836
2834
3047
3461
3325
2726
3484
3396
3441
3841
4013
4293
4348
3202
4576
4093
3995
4288
3965
3291
3644
3962
3837
3651
4177
3834
1
2
0
4
7
3
4
11
13
8
14
8
3
8
6
20
3
3
4
6
4
4
7
16
12
3
13
8
5
10
8
6
9
4
5
5
5
2043
1897
1493
1203
1278
2502
2097
2001
1823
591
1313
742
1878
1739
1682
1730
937
1474
537
2220
1737
1595
1268
1258
1263
337
2449
1280
1560
1630
1117
1364
1071
1912
2015
1886
1439
1597
231
249
218
190
128
280
306
252
274
254
168
202
288
382
379
295
238
159
190
384
401
552
347
463
259
412
476
522
574
629
477
320
401
642
840
947
1071
1209
953
876
1366
1409
1460
382
583
659
510
454
640
567
726
927
830
596
607
0
1344
1126
1315
598
1709
1991
1786
1271
1134
1552
1624
1344
1207
248
1274
932
1069
2064
1137
238
1006
1592
951
1220
1012
1014
7
1367
701
846
905
850
841
1402
1526
1544
1472
1414
1289
6407
1867
1434
2861
2590
2404
2009
1883
900
779
2114
1489
1410
1267
1380
478
334
1352
1031
979
908
960
259
0
0
202
954
1422
372
606
544
788
723
727
690
544
605
671
538
727
699
599
492
497
679
650
580
515
271
245
271
379
426
322
355
246
193
246
213
373
241
164
548
748
631
582
494
420
410
412
569
549
503
425
332
258
278
304
0
310
304
483
135
155
0
179
378
0
186
237
119
113
101
128
125
0
0
0
26
0
1
4
0
23
0
0
1
8
0
5
1
0
0
3
0
0
3
0
5
15
2
4
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
60
39
34
26
45
63
59
41
113
58
25
28
48
18
36
31
0
53
34
33
43
20
43
36
28
34
54
56
103
166
279
197
246
297
288
324
332
397
266
280
320
441
371
323
299
687
753
684
464
606
770
754
626
428
491
463
388
475
651
620
682
472
514
687
668
717
701
699
512
508
622
643
675
622
502
688
571
432
613
698
674
633
646
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
124
156
147
175
168
132
141
182
129
221
175
155
177
0
355
255
279
272
294
295
309
292
298
334
397
439
456
0
1010
605
628
611
0
964
532
561
689
676
7
5
10
2
2
5
3
18
7
2
5
3
6
4
3
3
10
2
0
0
5
0
20
5
0
2
1
1
0
4
5
3
0
0
0
190
205
0
399
70
372
0
161
251
604
0
153
309
388
373
748
277
411
0
841
0
489
395
244
414
316
572
272
553
440
355
10
7
20
6
0
22
1
11
6
12
23
5
1
3
1
0
8
5
6
5
0
0
2
3
27
9
1
1
4
4
3
7
2
0
16
23
6
6
6
12
13
2
3
6
0
0
0
39
0
17
17
69
19
43
0
0
0
50
19
0
0
0
34
2
0
0
104
133
83
49
54
158
83
79
0
0
169
53
90
66
40
0
0
103
26
58
68
37
34
0
30
30
67
71
67
0
0
90
44
90
-1385
37
0
2
1
13
1
0
4
4
3
7
5
3
3
8
18
6
7
2
3
10
0
4
1
7
7
1
0
3
1
3
3
4
0
5
18
6
9
570
811
633
609
500
826
1046
1063
693
522
659
1021
1283
1144
1018
1345
1230
826
1132
1499
1241
1306
1776
1472
1069
0
2755
1325
1609
1565
0
2440
1276
1336
1221
1404
1567
395
414
213
431
120
405
255
132
235
327
304
182
214
164
116
115
80
125
121
81
103
59
123
65
80
64
59
50
75
73
79
38
104
7573
6751
5480
4973
7208
5752
7730
8458
9556
4853
4767
6148
6139
6590
6717
6495
4376
5558
6686
5858
7371
5618
6345
4448
3571
5506
5792
6775
5928
6482
3948
3541
4916
5267
6026
5824
5974
7
1
1
13
0
6
2
0
3
6
9
4
2
6
4
5
15
0
17
0
26
26
1
0
21
11
6
3
5
4
13
6
1
2
0
0
0
0
2
1
1
2
0
0
1
0
0
1
8
5
0
1
1
3
17
13
26
9
19
11
30
82
42
28
19
28
60
56
43
39
27
56
50
41
93
28
28
142
70
78
79
70
83
64
59
0
131
70
80
109
91
45
68
82
61
46
63
0
0
78
21
25
15
0
13
59
0
0
0
116
0
0
52
48
24
0
0
79
0
88
40
0
56
0
0
20
23
32
17
0
35
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
123
97
108
45
42
74
79
65
84
49
34
15
39
40
160
76
38
46
0
121
47
0
42
40
0
97
4
51
22
27
18
9
15
21
15
16
9
21
23
13
7
39
13
8
12
9
14
2
1
21
15
25
7
13
11
9
11
15
20
26
25
12
7
16
5
9
8
10
7
11
6
5
10
11
0
0
2
0
0
2
11
5
0
0
1
0
4
1
0
0
3
0
4
0
2
0
0
0
2
3
0
0
0
1
0
0
2
591
438
555
648
624
404
481
462
386
304
288
304
457
354
443
453
437
290
423
453
373
329
325
298
417
410
593
476
340
601
322
321
252
221
296
160
250
233
0
0
0
0
0
0
230
0
0
0
0
0
0
213
0
0
0
0
0
0
196
0
0
0
0
0
0
183
0
0
0
0
191
137
214
205
223
247
342
338
431
311
372
540
426
601
519
486
577
575
779
654
577
636
652
506
481
487
552
529
534
508
456
572
414
570
510
507
500
101
57
156
186
100
150
147
133
109
130
139
311
210
274
224
315
246
418
259
381
360
464
378
380
338
638
484
525
594
468
641
581
1016
681
707
838
634
818
743
855
885
1111
927
884
0
0
0
1
2
1
0
2
3
2
0
2
0
0
0
0
0
1
0
18
13
7
13
9
13
6
5
11
6
3
8
7
5
7
12
13
2
1099
1145
1067
1147
1053
846
665
590
0
0
0
0
0
1127
427
354
290
223
207
263
249
232
212
181
162
140
192
188
163
0
0
0
740
143
166
187
0
0
1209
1487
1226
1176
936
1063
1114
903
0
0
1724
432
675
727
782
842
634
539
531
730
753
626
747
670
498
617
0
1126
630
586
591
0
946
482
445
415
319
264
1432
1146
781
1046
922
1065
1127
1070
1003
968
807
1187
1142
1091
841
902
1070
913
1069
956
1263
1275
603
247
964
101
537
1088
1420
585
896
701
900
642
713
3923
4913
4920
5288
5678
6809
7243
7448
6667
4250
6790
7734
7785
8466
7137
7012
5109
6547
8875
9441
8300
9507
10143
5547
7828
9099
8639
9008
9169
9090
6112
6944
5996
8619
7964
9474
2303
2152
1442
1866
1505
2121
2054
1968
2036
1592
1633
1813
3888
3980
4878
4953
3145
6263
3387
3480
3294
4131
3028
6725
2900
4211
3777
6134
4258
3335
3221
4739
4561
4248
4343
4884
2352
4651
2912
5197
3220
3963
3587
0
1
0
9
0
19
19
1
3
39
10
25
0
26
0
0
55
2
0
0
52
10
14
12
2
0
0
40
0
18
0
5
29
221
511
209
1091
539
380
533
327
283
752
738
697
697
585
671
372
682
567
311
754
953
221
209
706
728
319
722
102
24
639
605
562
313
263
209
135
111
203
255
204
238
153
106
112
167
213
290
186
131
157
120
278
325
235
198
121
132
214
253
291
219
241
145
123
192
362
399
401
374
104
116
104
126
192
341
131
147
159
80
128
208
315
133
197
202
327
285
499
371
688
304
410
344
471
527
684
719
438
259
369
626
644
418
584
600
394
398
269
292
283
273
307
235
216
196
215
216
267
287
291
267
297
315
384
292
343
251
277
271
288
293
295
268
257
284
243
258
232
244
246
208
211
1112
1119
1284
1120
1104
1151
1182
1356
1295
1225
1075
823
1232
1309
1345
1378
1350
1145
779
1215
1415
1454
1415
1328
1087
733
1014
1409
1346
1392
1189
981
805
1060
1256
1504
1318
1365
6109
0
5940
5842
5862
5848
5811
5871
5765
5635
5395
5475
5509
5482
5462
5427
5394
5159
5920
4551
5241
5212
5189
5118
4945
5102
5057
5065
5061
4969
4892
4748
4828
4785
4870
4921
4852
4744
4696
4676
4711
4829
4941
58
47
10
58
28
20
20
30
7
5
7
17
6
6
12
19
18
11
93
59
101
87
37
67
73
63
109
200
217
231
88
47
70
101
83
39
72
0
0
148
0
94
0
42
0
0
70
44
0
62
77
82
0
47
152
96
0
75
61
40
37
0
213
0
138
0
71
0
327
202
257
123
399
310
354
277
513
481
469
359
334
278
396
307
313
226
295
908
301
242
132
175
188
61
42
102
83
81
86
91
100
93
68
117
50
87
51
31
60
77
94
51
15
0
5
20
5
7
5
17
10
8
21
1
15
5
3
7
7
2
0
3
2
8
3
8
12
5
4
2
10
0
6
411
395
389
402
418
398
395
419
439
425
418
434
445
449
397
375
349
321
305
293
281
269
255
247
456
0
202
189
175
154
144
131
220
0
0
18
16
0
0
0
0
8
0
1
6
0
0
0
0
0
0
0
23
6
0
1
0
8
0
0
4
0
0
6
0
0
0
0
0
30
77
0
8
13
8
5
0
7
0
2
5
1
4
6
1
1
0
4
0
3
0
2
5
3
3
4
4
191
110
131
226
297
220
262
138
42
71
283
301
302
258
303
38
165
333
425
378
380
260
73
196
417
444
362
344
226
63
174
314
351
333
298
160
57
174
223
244
202
179
131
65
109
88
147
26
71
58
69
63
18
53
59
68
92
108
73
101
115
74
71
75
94
55
95
69
52
18
61
36
79
23
60
46
28
20
23
21
0
19
52
38
45
52
0
116
65
63
0
139
5
100
83
78
84
87
0
163
81
65
70
0
150
0
147
64
59
0
0
5
3
7
2
0
0
13
12
29
27
19
0
8
17
17
16
24
0
0
17
12
7
13
36
0
0
48
33
18
8
4
0
9
1
0
0
0
2
1
3
0
0
2
1
1
3
0
2
1
4
3
11
1
1
9
1
4
1
8
3
6
4
0
11
14
15
6
22
0
31
14
17
3
15
12
13
11
16
18
14
7
3
22
12
20
6
17
7
19
17
22
27
36
2
18
14
17
0
39
5
4
3
7
3
1
5
6
8
10
3
9
4
2
1
6
6
2
5
3
1
7
2
15
3
3
0
0
5
0
20
0
1
1
0
4
7
1
0
5
2
5
1
1
6
1
0
45
42
40
41
0
39
82
44
41
38
39
40
36
34
32
35
37
38
36
34
35
33
34
36
32
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
1
6
2
8
5
4
9
0
12
5
11
15
50
4
2
14
31
78
8
62
78
0
77
57
81
97
66
77
92
153
159
65
78
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
5
7
7
22
6
13
8
10
10
31
13
16
14
16
19
21
32
49
66
60
43
0
147
98
0
415
99
64
98
155
77
91
10
16
19
6
21
14
8
5
9
9
9
7
10
18
11
21
8
16
12
13
6
17
28
8
13
10
5
6
6
3
7
8
5
14
72048
68848
63196
78427
65498
55993
56243
61734
74985
68032
67023
58407
47511
45607
57525
52804
59755
58150
56221
46847
49530
46813
55941
51094
64838
48085
42104
35056
44091
47426
44005
49880
44378
34506
38298
38119
42848
45909
49654
44143
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
1
9
0
0
5
0
0
0
9
12204
11233
7096
7232
11362
11046
11014
10107
8195
5377
4456
8559
8307
7292
7712
6670
3740
2511
2810
3946
6275
4513
3692
2541
2258
3916
3880
3398
3707
2728
1677
1567
2684
2585
1837
2428
